profile,context,term,obligation,note
RO-Crate 1.2 context,,http://schema.org/DisabilitySupport,named in context,DisabilitySupport
RO-Crate 1.2 context,,http://schema.org/DisagreeAction,named in context,DisagreeAction
RO-Crate 1.2 context,,http://schema.org/Discontinued,named in context,Discontinued
RO-Crate 1.2 context,,http://schema.org/DiscoverAction,named in context,DiscoverAction
RO-Crate 1.2 context,,http://schema.org/DiscussionForumPosting,named in context,DiscussionForumPosting
RO-Crate 1.2 context,,http://schema.org/DislikeAction,named in context,DislikeAction
RO-Crate 1.2 context,,http://schema.org/Distance,named in context,Distance
RO-Crate 1.2 context,,http://schema.org/DistanceFee,named in context,DistanceFee
RO-Crate 1.2 context,,http://schema.org/Distillery,named in context,Distillery
RO-Crate 1.2 context,,http://schema.org/DonateAction,named in context,DonateAction
RO-Crate 1.2 context,,http://schema.org/DoseSchedule,named in context,DoseSchedule
RO-Crate 1.2 context,,http://schema.org/DoubleBlindedTrial,named in context,DoubleBlindedTrial
RO-Crate 1.2 context,,http://schema.org/DownloadAction,named in context,DownloadAction
RO-Crate 1.2 context,,http://schema.org/Downpayment,named in context,Downpayment
RO-Crate 1.2 context,,http://schema.org/DrawAction,named in context,DrawAction
RO-Crate 1.2 context,,http://schema.org/Drawing,named in context,Drawing
RO-Crate 1.2 context,,http://schema.org/DrinkAction,named in context,DrinkAction
RO-Crate 1.2 context,,http://schema.org/DriveWheelConfigurationValue,named in context,DriveWheelConfigurationValue
RO-Crate 1.2 context,,http://schema.org/DrivingSchoolVehicleUsage,named in context,DrivingSchoolVehicleUsage
RO-Crate 1.2 context,,http://schema.org/Drug,named in context,Drug
RO-Crate 1.2 context,,http://schema.org/DrugClass,named in context,DrugClass
RO-Crate 1.2 context,,http://schema.org/DrugCost,named in context,DrugCost
RO-Crate 1.2 context,,http://schema.org/DrugCostCategory,named in context,DrugCostCategory
RO-Crate 1.2 context,,http://schema.org/DrugLegalStatus,named in context,DrugLegalStatus
RO-Crate 1.2 context,,http://schema.org/DrugPregnancyCategory,named in context,DrugPregnancyCategory
RO-Crate 1.2 context,,http://schema.org/DrugPrescriptionStatus,named in context,DrugPrescriptionStatus
RO-Crate 1.2 context,,http://schema.org/DrugStrength,named in context,DrugStrength
RO-Crate 1.2 context,,http://schema.org/DryCleaningOrLaundry,named in context,DryCleaningOrLaundry
RO-Crate 1.2 context,,http://schema.org/Duration,named in context,Duration
RO-Crate 1.2 context,,http://schema.org/EBook,named in context,EBook
RO-Crate 1.2 context,,http://schema.org/EPRelease,named in context,EPRelease
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryA,named in context,EUEnergyEfficiencyCategoryA
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryA1Plus,named in context,EUEnergyEfficiencyCategoryA1Plus
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryA2Plus,named in context,EUEnergyEfficiencyCategoryA2Plus
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryA3Plus,named in context,EUEnergyEfficiencyCategoryA3Plus
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryB,named in context,EUEnergyEfficiencyCategoryB
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryC,named in context,EUEnergyEfficiencyCategoryC
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryD,named in context,EUEnergyEfficiencyCategoryD
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryE,named in context,EUEnergyEfficiencyCategoryE
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryF,named in context,EUEnergyEfficiencyCategoryF
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyCategoryG,named in context,EUEnergyEfficiencyCategoryG
RO-Crate 1.2 context,,http://schema.org/EUEnergyEfficiencyEnumeration,named in context,EUEnergyEfficiencyEnumeration
RO-Crate 1.2 context,,http://schema.org/Ear,named in context,Ear
RO-Crate 1.2 context,,http://schema.org/EatAction,named in context,EatAction
RO-Crate 1.2 context,,http://schema.org/EditedOrCroppedContent,named in context,EditedOrCroppedContent
RO-Crate 1.2 context,,http://schema.org/EducationEvent,named in context,EducationEvent
RO-Crate 1.2 context,,http://schema.org/EducationalAudience,named in context,EducationalAudience
RO-Crate 1.2 context,,http://schema.org/EducationalOccupationalCredential,named in context,EducationalOccupationalCredential
RO-Crate 1.2 context,,http://schema.org/EducationalOccupationalProgram,named in context,EducationalOccupationalProgram
RO-Crate 1.2 context,,http://schema.org/EducationalOrganization,named in context,EducationalOrganization
RO-Crate 1.2 context,,http://schema.org/EffectivenessHealthAspect,named in context,EffectivenessHealthAspect
RO-Crate 1.2 context,,http://schema.org/Electrician,named in context,Electrician
RO-Crate 1.2 context,,http://schema.org/ElectronicsStore,named in context,ElectronicsStore
RO-Crate 1.2 context,,http://schema.org/ElementarySchool,named in context,ElementarySchool
RO-Crate 1.2 context,,http://schema.org/EmailMessage,named in context,EmailMessage
RO-Crate 1.2 context,,http://schema.org/Embassy,named in context,Embassy
RO-Crate 1.2 context,,http://schema.org/Emergency,named in context,Emergency
RO-Crate 1.2 context,,http://schema.org/EmergencyService,named in context,EmergencyService
RO-Crate 1.2 context,,http://schema.org/EmployeeRole,named in context,EmployeeRole
RO-Crate 1.2 context,,http://schema.org/EmployerAggregateRating,named in context,EmployerAggregateRating
RO-Crate 1.2 context,,http://schema.org/EmployerReview,named in context,EmployerReview
RO-Crate 1.2 context,,http://schema.org/EmploymentAgency,named in context,EmploymentAgency
RO-Crate 1.2 context,,http://schema.org/Endocrine,named in context,Endocrine
RO-Crate 1.2 context,,http://schema.org/EndorseAction,named in context,EndorseAction
RO-Crate 1.2 context,,http://schema.org/EndorsementRating,named in context,EndorsementRating
RO-Crate 1.2 context,,http://schema.org/Energy,named in context,Energy
RO-Crate 1.2 context,,http://schema.org/EnergyConsumptionDetails,named in context,EnergyConsumptionDetails
RO-Crate 1.2 context,,http://schema.org/EnergyEfficiencyEnumeration,named in context,EnergyEfficiencyEnumeration
RO-Crate 1.2 context,,http://schema.org/EnergyStarCertified,named in context,EnergyStarCertified
RO-Crate 1.2 context,,http://schema.org/EnergyStarEnergyEfficiencyEnumeration,named in context,EnergyStarEnergyEfficiencyEnumeration
RO-Crate 1.2 context,,http://schema.org/EngineSpecification,named in context,EngineSpecification
RO-Crate 1.2 context,,http://schema.org/EnrollingByInvitation,named in context,EnrollingByInvitation
RO-Crate 1.2 context,,http://schema.org/EntertainmentBusiness,named in context,EntertainmentBusiness
RO-Crate 1.2 context,,http://schema.org/EntryPoint,named in context,EntryPoint
RO-Crate 1.2 context,,http://schema.org/Enumeration,named in context,Enumeration
RO-Crate 1.2 context,,http://schema.org/Episode,named in context,Episode
RO-Crate 1.2 context,,http://schema.org/Event,named in context,Event
RO-Crate 1.2 context,,http://schema.org/EventAttendanceModeEnumeration,named in context,EventAttendanceModeEnumeration
RO-Crate 1.2 context,,http://schema.org/EventCancelled,named in context,EventCancelled
RO-Crate 1.2 context,,http://schema.org/EventMovedOnline,named in context,EventMovedOnline
RO-Crate 1.2 context,,http://schema.org/EventPostponed,named in context,EventPostponed
RO-Crate 1.2 context,,http://schema.org/EventRescheduled,named in context,EventRescheduled
RO-Crate 1.2 context,,http://schema.org/EventReservation,named in context,EventReservation
RO-Crate 1.2 context,,http://schema.org/EventScheduled,named in context,EventScheduled
RO-Crate 1.2 context,,http://schema.org/EventSeries,named in context,EventSeries
RO-Crate 1.2 context,,http://schema.org/EventStatusType,named in context,EventStatusType
RO-Crate 1.2 context,,http://schema.org/EventVenue,named in context,EventVenue
RO-Crate 1.2 context,,http://schema.org/EvidenceLevelA,named in context,EvidenceLevelA
RO-Crate 1.2 context,,http://schema.org/EvidenceLevelB,named in context,EvidenceLevelB
RO-Crate 1.2 context,,http://schema.org/EvidenceLevelC,named in context,EvidenceLevelC
RO-Crate 1.2 context,,http://schema.org/ExampleMeasurementMethodEnum,named in context,ExampleMeasurementMethodEnum
RO-Crate 1.2 context,,http://schema.org/ExchangeRateSpecification,named in context,ExchangeRateSpecification
RO-Crate 1.2 context,,http://schema.org/ExchangeRefund,named in context,ExchangeRefund
RO-Crate 1.2 context,,http://schema.org/ExerciseAction,named in context,ExerciseAction
RO-Crate 1.2 context,,http://schema.org/ExerciseGym,named in context,ExerciseGym
RO-Crate 1.2 context,,http://schema.org/ExercisePlan,named in context,ExercisePlan
RO-Crate 1.2 context,,http://schema.org/ExhibitionEvent,named in context,ExhibitionEvent
RO-Crate 1.2 context,,http://schema.org/Eye,named in context,Eye
RO-Crate 1.2 context,,http://schema.org/FAQPage,named in context,FAQPage
RO-Crate 1.2 context,,http://schema.org/FDAcategoryA,named in context,FDAcategoryA
